author,book_url,flowers,image_urls,images,monthly_clicks,rating,rewards,summary,tags,title,word_count
八姬,https://b.faloo.com/1471079.html,96807,http://img.faloo.com/Novel/332x470/1/1574/001574300.jpg,full/001574300.jpg,月点击：786347,9.6,3.3万,"【飞卢小说网独家签约小说：综漫：从零开始打造乐园】
穿越综漫世界，收获无限精彩！
这里有逢魔的少女、会变女仆的龙；故作威严的犬妖，喜欢撒娇的猫魈；日常装嫩的老太婆，以及cos魔法少女的魔王。
学园的教师是空隙魔女，隔壁的邻居饲养菜花蛇。
转学的精灵请求援助，破产的大小姐想成为女仆。
这里有太多熟悉的人物。
还可以乘骑伟大之红跨越世界？
开局一只圣经之神，白奕只想打造属于他的乐园。
......
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","二次元,综漫,轻小说",综漫：从零开始打造乐园,字数：42万
无奈的世界,https://b.faloo.com/1470965.html,430702,http://img.faloo.com/Novel/332x470/1/1583/001583370.jpg,full/001583370.jpg,月点击：786510,9.9,1.2万,"【飞卢小说网独家签约小说：影视崩坏！宝可梦次元猎手】
当影视次元壁轰然碎裂时《少年派》《小欢喜》《唐人街探案》轰然融合……
在这诡异与温情交织的综合大世界中。
温馨校园暗藏《笔仙》凶灵，大兴村老宅惊现《僵尸》，废弃影院游荡着《碟仙》怨魂...
而赵轩手握精灵球，在秘境狂潮中缔造传说。
左手超级波士可多拉与旱魃撕杀，右手MEGA霸主伦琴者撕碎邪祟，骑着钢铠鸦穿梭于影视秘境时空！
这是人类与宝可梦缔结羁绊的新纪元，也是光明与黑暗碰撞的终极战场——你永远猜不到，下一个撕裂的次元秘境中，会跃什么次元生物，还是禁忌生灵的血瞳...
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,位面,校园",影视崩坏！宝可梦次元猎手,字数：50万
想要退休的人,https://b.faloo.com/1460936.html,157310,http://img.faloo.com/Novel/332x470/1/1561/001561691.jpg,full/001561691.jpg,月点击：803001,9.6,9540,"【飞卢小说网独家签约小说：人在大明躺平全靠分身努力】
大明王爷朱樉：“燧人氏我需要人马快点给我招人。”
原始世界分身燧人氏：…………。
朱樉：“我要成仙我要修真。”
诛仙世界分身道玄：“好啊，都给你。”
朱樉：“还是不了，修仙好累，我能不能成仙全靠你了。”
道玄：“…………。”
其他世界分身…………。
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,扮猪吃,万界",人在大明躺平全靠分身努力,字数：74万
综漫大王,https://b.faloo.com/1439797.html,847104,http://img.faloo.com/Novel/332x470/1/1586/001586475.jpg,full/001586475.jpg,月点击：803846,9.2,92.4万,"【飞卢小说网独家签约小说：综漫聊天群：二次元女主争抢我】
令青穿越到综漫世界。
好消息：是综漫日常的世界。
坏消息：这日常并不日常，天使恶魔还有龙！
好消息：觉醒二次元交易聊天裙，成为裙主！
我，令青，聊天裙裙主。
在这里，有什么愿望都可以与裙主交易。
芙莉莲：“教我如何快速的消灭魔族。”
机凯种：“机凯种真的可以拥有心么？。”
御坂美琴：“可以救救我的妹妹们吗？”
樱岛麻衣：“我想知道怎么重新被人看到？”
托尔：“我身上插了一把神之剑，帮我拔掉！”
好好好，你们这些女主都想和我交易，但…
令青：交易看得不是你有什么，而是我要什么。
能力？持有物？身体使用权？总得有个我想要吧！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","二次元,综漫,万界",综漫聊天群：二次元女主争抢我,字数：157万
海落君,https://b.faloo.com/1458894.html,178245,http://img.faloo.com/Novel/332x470/1/1558/001558080.jpg,full/001558080.jpg,月点击：804110,9.8,2500,"【飞卢小说网独家签约小说：刚建立神国，你说这是综武？！】
穿越低武大清，那么自然是选择造反。
尽管世界似乎有一些武道和熟悉人物。
什么韦小宝，什么陈近南！
但这一些问题不大，在陈景眼中不过都是无关紧要的人物。
可惜他武道之路走不通，那么就自己创造信仰封神道路。
不曾想在一统原本大清建立新王朝，封神创立神国后。
【叮！】
【天武大陆融合即将开始。】
【秦时，风云，隋唐，大周，离阳等等世界原本一体。】
此刻陈景脑海之中不由浮现出了诸多的问号？！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","成长,综武,长生",刚建立神国，你说这是综武？！,字数：55万
天外天人间,https://b.faloo.com/1405673.html,714085,http://img.faloo.com/Novel/332x470/1/1362/001362333.jpg,full/001362333.jpg,月点击：806783,9.9,15.6万,"【飞卢小说网独家签约小说：提前穿书反派，逼主角妈妈生孩子】
穿越坐拥百亿资产，开局一个性感妩媚的妻子，七个风华绝代的女儿。
然而许昊却慌得一批。
因为他的身份是书中恶毒反派，结局是逆子主角归来，杀他霸占妻女。
好在距离剧情开启，还有两年半的时间，许昊可以提前布局。
嗯？还激活了情绪收割系统？
校花，总裁，警花，御姐，萝莉，女王，姐妹……
当剧情开启——
战神主角归来，母亲和姐姐已经对许昊投怀送抱。
神医主角下山，看到未婚妻挺着大肚子。
重生主角见到白月光和青梅，她们已经各抱着一个婴儿。
……
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","爽文,都市,后宫",提前穿书反派，逼主角妈妈生孩子,字数：292万
都市小七,https://b.faloo.com/1471602.html,203739,http://img.faloo.com/Novel/332x470/1/1577/001577022.jpg,full/001577022.jpg,月点击：807175,9.8,1.4万,"【飞卢小说网独家签约小说：北上：从小孩哥开始的人生赢家】
白子墨穿越到北上，是花街一户地道的运河人家。
和大华子，谢望和，邵星池，周海阔打小一起玩！
意外之下觉醒垂钓系统！白子墨逆袭成人生赢家。
叮！今日钓到古董枪支，获得娴熟刀工技能。
叮！今日钓到宣德铜象，获得过目不忘技能。
叮！今日钓到汝窑瓷瓶，获得临河小院一座。
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","养成,青春,影视",北上：从小孩哥开始的人生赢家,字数：63万
哇上天了,https://b.faloo.com/1448637.html,443497,http://img.faloo.com/Novel/332x470/1/1545/001545191.jpg,full/001545191.jpg,月点击：809518,9.2,7.5万,"【飞卢小说网独家签约小说：人在岛国当和尚，开局帮太太驱魔】
胎穿岛国，开局继承了一家寺庙。
开局激活系统，能够强化万物。
《普通佛经》强化《药师如来本愿经》
诵经万遍，自证金刚！
《金刚降魔杵》强化《金刚不坏本根》
至刚至阳，无坚不摧！
《八部天龙图》强化《大威天龙观想法》
大威天龙，般若诸佛！
恶灵缠身的未亡人、身高巨大的八尺大人…
“也不知道我顶不顶得住啊。”
“妖孽，我要你助我修行！”
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","都市,轻小说,种田",人在岛国当和尚，开局帮太太驱魔,字数：106万
村中小芳,https://b.faloo.com/1443269.html,998424,http://img.faloo.com/Novel/332x470/1/1538/001538126.jpg,full/001538126.jpg,月点击：814248,9.7,2.4万,"【飞卢小说网独家签约小说：四合院：从小婴儿开始的人生赢家】
穿越年代剧世界，开局成为婴儿，被街道办送到噙满四合院，求收养
却遭到全院嫌弃
一大妈想收养，被易中海拒绝
最终，小婴儿被院子最穷的人家收养，全院都等着看这家孤儿寡母的日子过不下去，房子卖了回乡下去
结果，街道办却送来抚恤金，原来小婴儿身份是烈属之后，不但不需要花钱，国家发抚恤金到十八岁
全院邻居悔不当初，但他们并不知道，小婴儿还激活了成长系统：
只要实现各种成长目标，就可以解锁各种天赋，奖励
婴儿期，完成一千次翻身：悟性逆天：
幼儿期：掌握十种纸飞机折法，获得储物空间
少年期：取得一百场官兵游戏胜利，获得宗师级国术
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,成长,扮猪吃",四合院：从小婴儿开始的人生赢家,字数：278万
青铜钱,https://b.faloo.com/1469716.html,206610,http://img.faloo.com/Novel/332x470/1/1572/001572603.jpg,full/001572603.jpg,月点击：815481,9.7,14.9万,"【飞卢小说网独家签约小说：综漫：从零开始建造幻想乡】
穿越者白墨是人，却又在被妖抚养长大，人与妖注定无法和平共处？觉醒系统，组建自己的百鬼夜行，那就由我来建造光怪陆离的全新幻想乡好了。
从异域坠落而来的雷电之神。
试图为了妖怪留下最后的生存之地，还没有堕落为妖怪闲者的妖怪贤者。
穿越而来的少女，提着棒球棍要跟妖怪当朋友。
独眼独腿沟通妖怪与人类的智慧之神。
转生的妖怪，本质其实是母爱？
以及……
异域而来，却又化作妖怪的少女们。
白墨时常在思索，幻想乡的确是越来越壮大，可有些家伙，真的算是妖怪吗？
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,二次元,位面",综漫：从零开始建造幻想乡,字数：125万
阎罗松鼠,https://b.faloo.com/1464591.html,122308,http://img.faloo.com/Novel/332x470/1/1566/001566301.jpg,full/001566301.jpg,月点击：817602,9.4,1.5万,"【飞卢小说网独家签约小说：人在原神：崩铁逆袭系统什么鬼】
穿越到了提瓦特的林默，如履薄冰活了十六年，成功激活了系统。
不过在看到系统的名字后，林默陷入了沉思，崩铁逆袭系统是什么鬼？
【你穿越到崩铁世界三十年艰难求生，挣扎一生未能涉足命途，走出铆钉镇的你，突然看到了克拉拉被流浪者包围，你选择】
【选项一：视而不见。克拉拉有自爆械兵护卫，你所做的一切没有任何意义，还会把自己置于危险之地（奖励：克拉拉的红色外套）】
【选项二：拔刀相助。区区流浪者也敢欺负光脚的小女孩？（奖励：自动机兵战犬1.0）】
【选项三：顺手清理。能解决流浪者的同时还附克拉拉这种感激涕零的小女孩，简直赚到了！（奖励：克拉拉的命途之力分支技能——【我也想帮上忙】】
看着出现的选项，林默又看了看远处被丘丘人包围的可莉，顿时就陷入了沉思。
克拉拉=可莉，那其他人呢？
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","二次元,原神",人在原神：崩铁逆袭系统什么鬼,字数：144万
遗失之虹,https://b.faloo.com/529687.html,3447874,http://img.faloo.com/Novel/332x470/1/1377/001377432.jpg,full/001377432.jpg,月点击：817670,10,42.3万,"【飞卢小说网独家签约小说：机战之铁华狼王】
永不凋零的钢铁之花，在各个世界之间穿梭寻找归宿
“呐，奥尔加，要前进对吧”
“是啊，三日月，前进吧，不要停下啊”
“嗯，巴巴托斯也一样不会停的，一起回去吧....铁华团”
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","同人,后宫,美女",机战之铁华狼王,字数：439万
秋枫月,https://b.faloo.com/1452642.html,232093,http://img.faloo.com/Novel/332x470/1/1561/001561153.jpg,full/001561153.jpg,月点击：817923,8.1,2.2万,"【飞卢小说网独家签约小说：拍摄崩坏：我的老婆是爱莉希雅】
贺宇东穿越到平行世界成为了爱莉希雅的老公，由于爱莉希雅不断签约美少女，导致公司入不敷出面临破产，他只能出面挽救公司。
等等……为什么爱莉希雅签约的女孩全都是原本崩坏三人物？
既然如此，那就直接拍摄《崩坏三》，让这个世界人们感受“何为美好”。
琪亚娜：“呜呜呜……贺宇东你混蛋！还我姬子老师！”
芽衣：“爱莉希雅，相比贺宇东，你更喜欢我对吗？”
姬子：“啊？我没了？这就没了？”
爱莉希雅：“不愧是我最爱的老公，给我设计的剧情太棒啦！”
随着《崩坏三》的开播，颠覆人们世界观的剧情逐一展现，观众对‘美好’有了全新的定义，爱莉希雅等人更是已成为当世代的英雄，受到无数人的..
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","二次元,原神,影视",拍摄崩坏：我的老婆是爱莉希雅,字数：147万
太白月老,https://b.faloo.com/1460539.html,413613,http://img.faloo.com/Novel/332x470/1/1560/001560388.jpg,full/001560388.jpg,月点击：819034,9.9,1.6万,"【飞卢小说网独家签约小说：盗墓：活埋始皇陵，我摸尸就变强】
穿越成为骊山始皇陵修墓的工匠杨亦，开局就被胡亥下令活埋在地宫之中。
还好，觉醒了盗墓系统。
摸尸就能得到死者生前所拥有过的东西，包括食物，水源，甚至寿命和姻缘。
摸到宝物，更能获得系统奖励，还有机会触发万倍增幅。
“恭喜宿主，获得长生丹。”
当杨亦摸到秦始皇的棺椁的时候，竟获摸出了一颗颗金丹。
“也好，我替秦始皇护陵，始皇的妃子们陪着我长生，公平！”
正当杨亦打算在始皇陵苟到后世的时候，却被拉入了一个盗墓群。
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","探险,大秦,大秦",盗墓：活埋始皇陵，我摸尸就变强,字数：144万
